raceMinute,started,atMile0,atMile1,atMile2,atMile3,atMile4,atMile5,atMile6,atMile7,atMile8,atMile9,atMile10,atMile11,atMile12,atMile13,atMile14,atMile15,atMile16,atMile17,atMile18,atMile19,atMile20,atMile21,atMile22,atMile23,atMile24,atMile25,atMile26,finished
185,41400,0,0,0,0,0,0,0,0,40,260,960,2380,3860,3900,3420,3700,3540,2360,2680,2520,2260,2400,1680,1560,1400,980,0,1320
186,41400,0,0,0,0,0,0,0,0,20,240,860,2200,3720,3980,3440,3680,3580,2460,2700,2380,2300,2420,1680,1660,1400,1060,0,1440
187,41400,0,0,0,0,0,0,0,0,0,160,880,2020,3720,3800,3620,3620,3400,2800,2620,2340,2500,2180,1820,1680,1400,1060,0,1560
188,41400,0,0,0,0,0,0,0,0,0,100,860,1760,3600,3900,3580,3580,3480,2900,2540,2360,2580,2160,1860,1820,1240,1220,0,1740
189,41400,0,0,0,0,0,0,0,0,0,100,760,1620,3640,3720,3660,3300,3700,3020,2500,2380,2560,2180,1820,2000,1240,1120,0,1820
190,41400,0,0,0,0,0,0,0,0,0,80,720,1560,3500,3780,3400,3420,3640,3300,2160,2540,2540,2120,2020,1920,1220,1300,0,2020
191,41400,0,0,0,0,0,0,0,0,0,80,620,1520,3260,3680,3620,3240,3720,3420,2080,2560,2500,2140,2100,1900,1300,1340,0,2140
192,41400,0,0,0,0,0,0,0,0,0,60,580,1280,3220,3680,3700,3200,3660,3500,2080,2520,2520,2220,2120,1740,1500,1340,0,2220
193,41400,0,0,0,0,0,0,0,0,0,60,500,1160,3040,3700,3820,3100,3540,3660,2140,2540,2400,2300,2280,1620,1560,1340,0,2380
194,41400,0,0,0,0,0,0,0,0,0,60,440,1100,2860,3720,3580,3400,3520,3420,2220,2740,2360,2180,2360,1660,1640,1340,0,2520
195,41400,0,0,0,0,0,0,0,0,0,40,380,1100,2480,3740,3700,3360,3460,3480,2440,2580,2340,2420,2120,1740,1720,1240,0,2700
196,41400,0,0,0,0,0,0,0,0,0,40,280,1120,2320,3520,3740,3420,3500,3300,2760,2480,2360,2420,2120,1840,1760,1260,0,2920
197,41400,0,0,0,0,0,0,0,0,0,40,260,960,2120,3580,3760,3460,3320,3500,2720,2480,2340,2540,2100,1760,1940,1160,0,3080
198,41400,0,0,0,0,0,0,0,0,0,40,260,840,1980,3520,3640,3480,3300,3560,2880,2400,2320,2560,2060,1860,1880,1240,0,3200
199,41400,0,0,0,0,0,0,0,0,0,40,200,840,1800,3440,3680,3440,3260,3520,3200,2120,2380,2560,2000,2020,1820,1320,0,3500
200,41400,0,0,0,0,0,0,0,0,0,40,120,840,1600,3400,3720,3360,3160,3520,3360,2020,2580,2440,2100,2080,1700,1400,0,3680
201,41400,0,0,0,0,0,0,0,0,0,0,140,740,1600,3320,3560,3420,3140,3520,3460,2020,2420,2420,2240,2200,1580,1540,0,3820
202,41400,0,0,0,0,0,0,0,0,0,0,100,720,1520,3120,3460,3620,3020,3540,3460,2180,2460,2320,2100,2300,1660,1580,0,3980
203,41400,0,0,0,0,0,0,0,0,0,0,80,640,1400,3040,3480,3640,3020,3400,3460,2300,2520,2240,2280,2160,1680,1740,0,4120
204,41400,0,0,0,0,0,0,0,0,0,0,80,580,1160,2940,3580,3440,3280,3340,3380,2380,2420,2360,2320,2120,1760,1840,0,4300
205,41400,0,0,0,0,0,0,0,0,0,0,60,540,1080,2780,3440,3600,3180,3360,3280,2600,2440,2300,2460,2060,1660,1940,0,4360
206,41400,0,0,0,0,0,0,0,0,0,0,60,480,1040,2540,3440,3520,3340,3260,3360,2680,2360,2360,2400,1980,1820,1840,0,4460
207,41400,0,0,0,0,0,0,0,0,0,0,60,420,1040,2360,3340,3520,3360,3080,3560,2820,2260,2260,2540,1960,1900,1700,0,4720
208,41400,0,0,0,0,0,0,0,0,0,0,60,360,1040,2140,3320,3500,3280,3080,3540,3040,2080,2360,2460,2040,2020,1620,0,4980
209,41400,0,0,0,0,0,0,0,0,0,0,40,280,980,1920,3320,3560,3380,3040,3380,3200,2020,2500,2260,2180,2120,1500,0,5300
210,41400,0,0,0,0,0,0,0,0,0,0,40,260,860,1800,3360,3520,3200,3040,3380,3360,2180,2300,2300,2060,2260,1620,0,5500
211,41400,0,0,0,0,0,0,0,0,0,0,40,260,820,1600,3320,3460,3240,3060,3380,3340,2200,2380,2260,2180,2140,1580,0,5760
212,41400,0,0,0,0,0,0,0,0,0,0,40,220,740,1580,3140,3480,3380,2960,3200,3480,2180,2420,2220,2260,2080,1680,0,5900
213,41400,0,0,0,0,0,0,0,0,0,0,40,160,700,1500,3100,3300,3480,2980,3300,3260,2380,2320,2320,2320,2020,1620,0,6180
214,41400,0,0,0,0,0,0,0,0,0,0,40,120,700,1400,2980,3300,3360,3060,3160,3260,2520,2300,2280,2500,1880,1740,0,6440
215,41400,0,0,0,0,0,0,0,0,0,0,0,120,660,1300,2780,3220,3480,3040,3240,3260,2580,2300,2260,2460,1940,1840,0,6680
216,41400,0,0,0,0,0,0,0,0,0,0,0,80,600,1140,2700,3260,3420,3160,3080,3380,2760,2080,2320,2340,2000,1920,0,6820
217,41400,0,0,0,0,0,0,0,0,0,0,0,80,580,1080,2440,3280,3340,3340,2880,3420,2820,2200,2240,2320,2020,2140,0,6940
218,41400,0,0,0,0,0,0,0,0,0,0,0,80,520,980,2320,3300,3360,3140,3020,3280,3140,2020,2380,2180,1980,2200,0,7160
219,41400,0,0,0,0,0,0,0,0,0,0,0,60,480,980,2200,3100,3400,3240,2940,3300,3100,2160,2280,2140,2160,2120,0,7300
220,41400,0,0,0,0,0,0,0,0,0,0,0,60,420,980,1900,3140,3500,2980,3060,3200,3280,2140,2300,2260,2100,2000,0,7580
221,41400,0,0,0,0,0,0,0,0,0,0,0,60,360,900,1820,3180,3360,3060,2980,3100,3340,2200,2360,2240,2260,1980,0,7800
222,41400,0,0,0,0,0,0,0,0,0,0,0,60,300,820,1620,3280,3260,3220,2860,3160,3280,2320,2220,2160,2480,1860,0,8120
223,41400,0,0,0,0,0,0,0,0,0,0,0,40,260,840,1520,3080,3300,3240,2900,3020,3260,2440,2180,2280,2360,1980,0,8260
224,41400,0,0,0,0,0,0,0,0,0,0,0,40,260,700,1540,2940,3220,3300,2920,2960,3260,2600,2060,2340,2400,1860,0,8540
225,41400,0,0,0,0,0,0,0,0,0,0,0,40,240,660,1440,2880,3080,3180,3040,3000,3340,2660,2080,2240,2280,1920,0,8800
226,41400,0,0,0,0,0,0,0,0,0,0,0,40,160,680,1400,2700,3020,3260,3080,2820,3340,2820,2100,2240,2140,2020,0,9060
227,41400,0,0,0,0,0,0,0,0,0,0,0,40,140,660,1180,2540,3200,3140,3300,2660,3320,2860,2140,2300,2040,2040,0,9400
228,41400,0,0,0,0,0,0,0,0,0,0,0,40,80,640,1080,2420,3140,3260,3060,2820,3280,2960,2140,2180,2180,2040,0,9660
229,41400,0,0,0,0,0,0,0,0,0,0,0,20,100,560,1080,2240,3140,3260,3100,2740,3160,3060,2200,2200,2180,2160,0,9880
230,41400,0,0,0,0,0,0,0,0,0,0,0,0,80,560,960,2220,2920,3320,2940,2920,3020,3200,2160,2240,2120,2440,0,10080
231,41400,0,0,0,0,0,0,0,0,0,0,0,0,80,500,960,1980,2940,3340,2920,2960,3000,3120,2320,2220,2140,2340,0,10200
232,41400,0,0,0,0,0,0,0,0,0,0,0,0,60,480,940,1780,3000,3240,3080,2820,2980,3100,2460,1980,2300,2340,0,10400
233,41400,0,0,0,0,0,0,0,0,0,0,0,0,60,440,860,1640,3080,3180,3080,2760,2880,3260,2540,1960,2320,2200,0,10620
234,41400,0,0,0,0,0,0,0,0,0,0,0,0,60,360,800,1520,3000,3220,3140,2780,2880,3220,2560,2080,2220,2040,0,10860
235,41400,0,0,0,0,0,0,0,0,0,0,0,0,60,320,780,1460,2900,3060,3140,2780,2860,3240,2680,2160,2160,2040,0,11160
236,41400,0,0,0,0,0,0,0,0,0,0,0,0,60,240,780,1420,2800,2980,3040,3000,2740,3240,2660,2220,2120,2040,0,11520
237,41400,0,0,0,0,0,0,0,0,0,0,0,0,60,240,680,1340,2780,2780,3140,3180,2560,3180,2820,2080,2100,2160,0,11800
238,41400,0,0,0,0,0,0,0,0,0,0,0,0,40,240,620,1360,2400,2940,3080,3040,2720,3100,2900,2260,2020,2080,0,12060
239,41400,0,0,0,0,0,0,0,0,0,0,0,0,40,180,660,1180,2320,2980,3200,2940,2640,3000,2960,2160,2200,2100,0,12340
240,41400,0,0,0,0,0,0,0,0,0,0,0,0,40,160,580,1040,2240,2980,3180,2840,2780,2940,3000,2320,2040,2260,0,12600
241,41400,0,0,0,0,0,0,0,0,0,0,0,0,40,120,560,1040,2120,2820,3220,2920,2780,2920,3000,2460,1840,2300,0,12880
242,41400,0,0,0,0,0,0,0,0,0,0,0,0,40,80,560,940,2100,2740,3220,2920,2760,2740,3180,2520,1900,2260,0,13000
243,41400,0,0,0,0,0,0,0,0,0,0,0,0,40,80,500,940,1860,2860,3060,3040,2680,2780,3220,2500,2020,2160,0,13260
244,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,80,500,940,1620,2960,3060,3000,2660,2640,3220,2600,2120,2040,0,13440
245,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,80,460,860,1540,2880,3040,2940,2720,2620,3260,2520,2180,2080,0,13680
246,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,60,440,740,1500,2820,2900,2900,2960,2540,3180,2640,2220,1960,0,13980
247,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,60,380,740,1440,2700,2860,2920,3080,2440,3040,2780,2200,1960,0,14240
248,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,60,320,800,1280,2700,2700,2960,2880,2620,2960,2840,2220,1960,0,14540
249,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,60,280,700,1280,2520,2740,3080,2860,2480,2880,2900,2260,1940,0,14800
250,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,60,240,620,1320,2180,2940,3060,2680,2700,2840,2920,2440,1780,0,15120
251,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,60,240,580,1200,2180,2780,3040,2840,2660,2640,3140,2500,1800,0,15400
252,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,40,200,640,940,2200,2720,3100,2760,2720,2600,3220,2420,1940,0,15620
253,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,40,160,560,1020,2020,2660,3120,2840,2600,2640,3100,2500,2060,0,15740
254,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,40,140,540,940,1900,2740,2960,2980,2500,2580,3200,2420,2100,0,15900
255,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,40,120,520,900,1720,2820,2940,2840,2600,2520,3080,2520,2280,0,16040
256,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,480,900,1500,2840,2860,2840,2760,2520,3040,2560,2160,0,16360
257,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,480,860,1420,2780,2800,2780,2940,2400,2800,2760,2200,0,16500
258,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,460,800,1400,2680,2640,2900,2740,2540,2760,2800,2200,0,16820
259,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,420,700,1420,2620,2560,2880,2840,2420,2800,2840,2360,0,17060
260,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,400,720,1260,2580,2520,3000,2600,2620,2700,2940,2420,0,17340
261,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,320,780,1160,2220,2860,2880,2680,2580,2520,3080,2440,0,17460
262,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,320,640,1220,2120,2660,2960,2700,2580,2580,3020,2420,0,17540
263,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,280,580,1180,1980,2700,2980,2720,2540,2480,3120,2320,0,17840
264,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,240,600,980,2040,2540,2920,2860,2500,2420,3140,2300,0,18080
265,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,220,580,940,1940,2580,2860,2760,2520,2460,3020,2520,0,18480
266,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,180,540,900,1780,2680,2840,2720,2640,2320,2920,2520,0,18800
267,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,160,520,860,1680,2660,2740,2680,2800,2320,2740,2620,0,18940
268,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,140,520,860,1460,2680,2720,2640,2660,2500,2600,2800,0,19300
269,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,120,460,840,1400,2620,2620,2720,2720,2360,2740,2780,0,19580
270,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,440,800,1380,2560,2480,2860,2500,2560,2460,3040,0,19760
271,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,460,720,1380,2420,2500,2840,2600,2500,2420,2980,0,19940
272,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,420,660,1260,2340,2600,2740,2660,2380,2520,2960,0,20140
273,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,400,700,1140,2100,2600,2860,2680,2400,2340,3060,0,20460
274,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,340,740,1080,1980,2540,2920,2660,2420,2260,3060,0,20700
275,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,320,600,1180,1880,2480,2860,2680,2400,2380,2920,0,21040
276,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,280,580,1000,1980,2460,2760,2660,2560,2260,2700,0,21280
277,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,260,580,920,1900,2440,2700,2640,2660,2200,2600,0,21620
278,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,220,580,880,1680,2540,2660,2560,2540,2400,2620,0,21960
279,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,180,540,880,1520,2560,2680,2540,2600,2320,2540,0,22380
280,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,160,520,820,1420,2620,2480,2640,2460,2500,2320,0,22600
281,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,160,520,820,1320,2540,2420,2740,2500,2440,2280,0,22920
282,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,140,500,740,1340,2460,2380,2720,2540,2260,2380,0,23380
283,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,120,420,780,1300,2320,2380,2660,2580,2340,2300,0,23560
284,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,440,660,1240,2100,2460,2760,2640,2300,2200,0,23860
285,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,440,640,1160,2040,2420,2780,2520,2360,2300,0,24140
286,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,400,680,1100,1860,2460,2740,2620,2380,2180,0,24360
287,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,380,660,1040,1840,2380,2700,2520,2580,2080,0,24580
288,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,300,580,980,1920,2380,2580,2500,2520,2180,0,24840
289,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,320,540,940,1760,2420,2600,2460,2460,2260,0,25080
290,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,280,560,880,1600,2420,2540,2520,2380,2420,0,25300
291,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,260,540,800,1500,2480,2440,2620,2380,2380,0,25480
292,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,220,520,800,1380,2500,2380,2560,2540,2160,0,25660
293,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,180,500,800,1320,2500,2260,2640,2440,2260,0,25860
294,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,160,500,760,1280,2340,2280,2600,2520,2220,0,26240
295,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,140,520,660,1340,2080,2280,2660,2500,2260,0,26440
296,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,120,460,700,1200,1980,2360,2560,2600,2320,0,26560
297,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,120,440,600,1140,1920,2420,2640,2440,2400,0,26820
298,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,440,600,1100,1860,2300,2660,2420,2360,0,27020
299,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,420,660,1000,1800,2300,2500,2400,2380,0,27140
300,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,380,640,900,1780,2280,2540,2340,2360,0,27400
301,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,320,540,960,1700,2320,2420,2440,2300,0,27760
302,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,300,540,900,1500,2400,2340,2620,2300,0,27960
303,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,300,540,840,1400,2460,2260,2520,2400,0,28200
304,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,280,520,800,1320,2440,2240,2520,2400,0,28400
305,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,260,500,760,1280,2340,2240,2460,2480,0,28580
306,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,220,460,800,1240,2280,2160,2480,2420,0,28760
307,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,180,500,700,1300,1920,2260,2500,2440,0,29000
308,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,160,500,660,1200,1840,2340,2520,2340,0,29200
309,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,140,440,660,1080,1840,2260,2540,2380,0,29400
310,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,460,580,1120,1820,2180,2440,2380,0,29720
311,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,120,440,580,1040,1760,2180,2480,2280,0,29860
312,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,120,420,600,920,1700,2220,2340,2360,0,30160
313,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,380,620,800,1680,2180,2300,2420,0,30400
314,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,400,460,900,1540,2240,2260,2460,0,30560
315,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,320,520,860,1340,2400,2140,2440,0,30740
316,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,280,520,780,1320,2380,2100,2400,0,31000
317,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,280,540,740,1260,2220,2120,2400,0,31180
318,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,280,480,740,1260,2140,2060,2380,0,31440
319,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,260,460,740,1240,1820,2220,2420,0,31620
320,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,220,460,700,1220,1740,2220,2400,0,31900
321,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,180,480,660,1080,1740,2220,2340,0,32060
322,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,160,480,600,1020,1800,2060,2460,0,32280
323,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,140,420,580,1080,1700,2100,2300,0,32580
324,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,420,580,1020,1600,2180,2140,0,32720
325,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,420,600,840,1600,2100,2240,0,32860
326,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,400,580,780,1520,2180,2140,0,33140
327,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,360,500,820,1380,2260,2040,0,33360
328,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,400,440,860,1260,2280,1960,0,33540
329,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,320,480,760,1240,2160,2100,0,33760
330,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,300,500,720,1220,2020,2020,0,34000
331,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,280,460,700,1240,1800,2120,0,34160
332,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,260,460,720,1200,1680,2120,0,34400
333,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,260,420,700,1120,1620,2140,0,34580
334,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,220,460,640,1000,1740,2040,0,34760
335,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,200,460,580,1000,1720,2040,0,34980
336,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,160,420,560,1040,1560,2060,0,35180
337,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,160,400,560,940,1520,2040,0,35280
338,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,420,580,800,1480,2100,0,35400
339,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,420,560,760,1320,2200,0,35640
340,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,380,480,800,1260,2200,0,35760
341,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,340,460,840,1160,2060,0,35860
342,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,380,400,760,1220,1960,0,36000
343,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,340,460,720,1160,1800,0,36220
344,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,300,460,680,1180,1640,0,36400
345,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,280,460,680,1120,1540,0,36600
346,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,280,440,640,1040,1640,0,36880
347,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,280,380,640,960,1680,0,37140
348,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,220,440,600,980,1520,0,37220
349,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,200,440,540,980,1440,0,37300
350,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,180,400,560,860,1500,0,37400
351,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,160,400,560,780,1320,0,37640
352,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,140,400,560,700,1280,0,37780
353,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,420,500,740,1180,0,37900
354,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,380,440,820,1100,0,38140
355,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,340,440,740,1160,0,38300
356,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,340,400,720,1120,0,38420
357,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,320,460,640,1180,0,38520
358,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,300,440,680,1040,0,38600
359,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,300,420,620,960,0,38660
360,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,260,420,620,900,0,38700
361,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,280,380,600,940,0,38840
362,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,260,380,540,920,0,39000
363,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,240,400,500,840,0,39100
364,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,200,380,540,780,0,39140
365,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,160,400,560,680,0,39240
366,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,160,380,540,680,0,39360
367,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,120,400,480,720,0,39440
368,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,380,400,740,0,39540
369,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,340,420,700,0,39580
370,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,340,400,640,0,39620
371,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,280,420,660,0,39720
372,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,300,440,620,0,39780
373,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,300,420,580,0,39860
374,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,280,400,560,0,39880
375,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,260,360,540,0,39940
376,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,280,360,500,0,40000
377,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,220,400,500,0,40060
378,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,220,340,540,0,40140
379,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,200,360,540,0,40180
380,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,160,400,460,0,40200
381,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,160,360,440,0,40220
382,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,100,400,380,0,40240
383,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,100,340,420,0,40320
384,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,340,400,0,40360
385,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,300,400,0,40460
